Frame Attached,Frame Detached,Average Eccentricity,Average Size,Average Horizontal Location,Average Vertical Location,rolling?,Starting Vertical Position,Starting Horizontal Position,Final Vertical Position,Final Horizontal Position
17,17,0.849021448,140,554.7214286,619.1714286,no,554.7214286,619.1714286,554.7214286,619.1714286
20,20,0.833888447,102,778.9607843,315.6372549,no,778.9607843,315.6372549,778.9607843,315.6372549
22,22,0.919673232,102,131.9803922,404.372549,no,131.9803922,404.372549,131.9803922,404.372549
22,26,0.748002722,65.2,443.1919985,1192.987392,yes,443.1028037,1194.308411,441.04,1189.68
27,30,0.568901581,106.75,43.81878766,478.6839776,yes,44.10869565,478.7608696,43.58252427,478.8737864
30,30,0.670406085,120,441.35,1193.65,no,441.35,1193.65,441.35,1193.65
31,31,0.827861345,120,906.0333333,816.4083333,no,906.0333333,816.4083333,906.0333333,816.4083333
32,145,0.533905212,184.6315789,119.7105091,277.0618072,yes,119.2468354,304.5189873,118.8917526,253.5515464
32,34,0.742136902,93,593.5026618,691.5599196,yes,593.6635514,692.6261682,593.3417722,690.4936709
35,35,0.836312961,115,906.0956522,487.026087,no,906.0956522,487.026087,906.0956522,487.026087
37,39,0.773280643,125,442.3847787,1193.022066,no,441.7844828,1192.939655,442.9850746,1193.104478
37,37,0.811748291,101,530.0594059,6.188118812,no,530.0594059,6.188118812,530.0594059,6.188118812
40,40,0.901500718,96,705.6354167,603.1458333,no,705.6354167,603.1458333,705.6354167,603.1458333
40,41,0.466095907,173.5,798.9818747,764.5129087,no,798.9239766,764.5087719,799.0397727,764.5170455
41,156,0.512507227,162.9482759,585.562013,150.7516556,yes,584.9935065,194.2337662,586.0903226,117.4903226
51,51,0.762577359,105,182.0095238,867.6666667,no,182.0095238,867.6666667,182.0095238,867.6666667
53,56,0.824060165,115.5,442.8588347,1192.819878,no,444.0792079,1193.178218,441.6384615,1192.461538
54,54,0.759395885,95,678.8842105,179.4736842,no,678.8842105,179.4736842,678.8842105,179.4736842
54,54,0.877723243,99,846.3131313,1066.808081,no,846.3131313,1066.808081,846.3131313,1066.808081
54,55,0.70285179,146,885.3594244,638.1003303,yes,884.9481481,638.6592593,885.7707006,637.5414013
55,55,0.78249607,106,525.9716981,492.1792453,no,525.9716981,492.1792453,525.9716981,492.1792453
57,59,0.618017432,171.3333333,418.4125544,244.381987,yes,418.0421053,245.3105263,419.1313869,243.7445255
59,60,0.895731078,117.5,895.4521739,789.8378623,yes,895.4,790.4583333,895.5043478,789.2173913
61,61,0.909224151,116,455.6637931,436.1293103,no,455.6637931,436.1293103,455.6637931,436.1293103
66,66,0.855484469,100,428.68,817.58,no,428.68,817.58,428.68,817.58
66,69,0.88993276,95,846.6164672,1066.281361,no,846.5520833,1066.552083,846.6808511,1066.010638
67,67,0.896223199,102,511.0490196,757.745098,no,511.0490196,757.745098,511.0490196,757.745098
78,78,0.879440136,100,809.65,741.6,no,809.65,741.6,809.65,741.6
80,80,0.951294573,108,847.8148148,1061.444444,no,847.8148148,1061.444444,847.8148148,1061.444444
82,98,0.57419739,222.0625,897.8144631,1130.8711,yes,896.9090909,1157.25,897.2898551,1112.280193
84,86,0.9258548,137,1012.632615,317.6616795,no,1011.920635,317.8571429,1013.344595,317.4662162
94,97,0.885322453,73.5,321.8516414,143.6489899,no,322.1616162,144.1313131,321.5416667,143.1666667
95,95,0.80702323,105,521.3714286,474.3238095,no,521.3714286,474.3238095,521.3714286,474.3238095
99,102,0.807805697,84.5,739.5352728,290.3668224,yes,739.1028037,291.2336449,739.9677419,289.5
99,104,0.944077566,117,848.0003839,1061.921899,yes,848.0650407,1062.520325,847.9444444,1061.953704
100,100,0.911125729,114,552.2280702,607.9912281,no,552.2280702,607.9912281,552.2280702,607.9912281
102,102,0.8549314,168,896.827381,1110.541667,no,896.827381,1110.541667,896.827381,1110.541667
103,103,0.893969468,106,443.4622642,1192.867925,no,443.4622642,1192.867925,443.4622642,1192.867925
106,106,0.905032745,106,267.0849057,528.0471698,no,267.0849057,528.0471698,267.0849057,528.0471698
107,109,0.702517483,87.66666667,918.6102227,454.7864239,yes,918.9459459,454.8828829,919.2875,454.2125
108,108,0.777441366,123,323.1707317,141.5609756,no,323.1707317,141.5609756,323.1707317,141.5609756
109,109,0.61418716,212,897.3207547,1107.009434,no,897.3207547,1107.009434,897.3207547,1107.009434
113,116,0.688604171,65.25,847.415467,1054.577063,yes,847.8421053,1059.903509,846.9782609,1052.652174
113,130,0.805567344,162.3888889,894.8408269,1099.612276,yes,895.3913043,1106.15528,894.8466667,1089.373333
113,114,0.728366321,72.5,916.1781644,453.1209809,no,917.2637363,452.8901099,915.0925926,453.3518519
116,196,0.866842225,234.5308642,244.5479441,428.6137487,yes,242.7626263,439.2020202,244.8295964,417.1345291
117,119,0.956219059,139.5,847.4573077,1060.122592,no,846.887218,1059.676692,848.0273973,1060.568493
117,121,0.896248316,125,893.5532763,1157.006308,yes,894.0943396,1157.481132,893.496124,1156.883721
119,119,0.694864731,114,342.8508772,118.8245614,no,342.8508772,118.8245614,342.8508772,118.8245614
123,123,0.813549703,103,336.5631068,143.0194175,no,336.5631068,143.0194175,336.5631068,143.0194175
125,125,0.854042748,95,818.5578947,322.7578947,no,818.5578947,322.7578947,818.5578947,322.7578947
126,126,0.939408631,117,894.017094,1156.666667,no,894.017094,1156.666667,894.017094,1156.666667
134,307,0.630978208,175.6551724,160.0926629,878.7149166,yes,159.46875,889.4479167,160.5419355,873.4516129
134,134,0.80870676,102,805.8235294,732.8921569,no,805.8235294,732.8921569,805.8235294,732.8921569
138,138,0.853618029,139,324.6546763,137.8417266,no,324.6546763,137.8417266,324.6546763,137.8417266
140,140,0.916278407,138,969.4782609,1039.898551,no,969.4782609,1039.898551,969.4782609,1039.898551
144,144,0.670399953,124,888.9516129,604.2822581,no,888.9516129,604.2822581,888.9516129,604.2822581
149,149,0.438061777,133,49.40601504,1276.345865,no,49.40601504,1276.345865,49.40601504,1276.345865
152,155,0.911165588,108.6666667,146.1982784,1014.815017,yes,146.2086957,1016.278261,146.328,1013.504
152,152,0.889434816,107,657.0934579,1247.261682,no,657.0934579,1247.261682,657.0934579,1247.261682
157,157,0.961419536,99,970.0606061,1036.585859,no,970.0606061,1036.585859,970.0606061,1036.585859
158,158,0.91005371,92,596.7065217,798.4347826,no,596.7065217,798.4347826,596.7065217,798.4347826
160,160,0.773104076,101,74.34653465,592.8514851,no,74.34653465,592.8514851,74.34653465,592.8514851
160,286,0.46803106,167.288,585.8761164,63.34221774,yes,586.994152,115.0467836,586.1372549,2.215686275
162,162,0.354718976,192,365.6510417,156.078125,no,365.6510417,156.078125,365.6510417,156.078125
166,167,0.843246092,88,343.5398551,114.0610766,no,342.1630435,113.9673913,344.9166667,114.1547619
168,168,0.823002967,92,333.6956522,107.6630435,no,333.6956522,107.6630435,333.6956522,107.6630435
172,172,0.726567972,118,344.279661,114.8728814,no,344.279661,114.8728814,344.279661,114.8728814
172,790,0.503386696,208.5245098,380.2238868,997.4876385,yes,382.0967742,1108.620968,381.6197917,862.6510417
177,177,0.871655078,136,257.6985294,876.2426471,no,257.6985294,876.2426471,257.6985294,876.2426471
179,179,0.859894546,94,789.212766,614.3404255,no,789.212766,614.3404255,789.212766,614.3404255
182,182,0.842353454,122,986.6065574,1262.081967,no,986.6065574,1262.081967,986.6065574,1262.081967
186,186,0.895832621,130,564.9230769,873.9384615,no,564.9230769,873.9384615,564.9230769,873.9384615
188,188,0.841350863,113,339.7699115,108.5044248,no,339.7699115,108.5044248,339.7699115,108.5044248
188,188,0.898704613,91,727.8791209,1131.56044,no,727.8791209,1131.56044,727.8791209,1131.56044
189,189,0.843405612,90,337.6444444,143.7,no,337.6444444,143.7,337.6444444,143.7
190,216,0.522400744,134.16,733.3537792,374.9960895,yes,730.2201835,487.8348624,734.6491228,303.1578947
193,193,0.954629409,95,969.4421053,1035.610526,no,969.4421053,1035.610526,969.4421053,1035.610526
194,194,0.835708101,119,343.4621849,113.2857143,no,343.4621849,113.2857143,343.4621849,113.2857143
196,203,0.843074953,95.25,169.8430952,6.005213904,yes,169.3426573,7.181818182,170.2352941,4.611764706
197,197,0.758807595,119,317.5630252,317.7815126,no,317.5630252,317.7815126,317.5630252,317.7815126
201,203,0.682401653,97,344.9091651,112.8734463,no,343.4962963,112.9333333,346.3220339,112.8135593
202,202,0.910400363,131,565.9007634,872.8320611,no,565.9007634,872.8320611,565.9007634,872.8320611
204,204,0.917381631,157,969.6751592,1038.299363,no,969.6751592,1038.299363,969.6751592,1038.299363
206,206,0.902126227,110,189.8454545,53.2,no,189.8454545,53.2,189.8454545,53.2
207,207,0.845957349,97,925.8453608,1005.742268,no,925.8453608,1005.742268,925.8453608,1005.742268
220,221,0.676628503,170,734.5144817,281.5556402,yes,733.6875,282.0625,735.3414634,281.0487805
222,222,0.785035024,125,198.704,659.736,no,198.704,659.736,198.704,659.736
222,222,0.724865125,103,799.2135922,306.038835,no,799.2135922,306.038835,799.2135922,306.038835
235,238,0.794815015,123.6666667,941.7279794,910.8650661,yes,941.6029412,911.4779412,942.8108108,909.0675676
237,237,0.847194324,210,970.6761905,1038.604762,no,970.6761905,1038.604762,970.6761905,1038.604762
247,247,0.904398057,132,974.7045455,195.280303,no,974.7045455,195.280303,974.7045455,195.280303
253,261,0.49937728,205.3333333,1035.376018,663.1553209,yes,1035.617391,672.3217391,1033.727778,651.1555556
255,255,0.35523377,165,223.4424242,468.0484848,no,223.4424242,468.0484848,223.4424242,468.0484848
256,256,0.879249894,109,266.3486239,523.4495413,no,266.3486239,523.4495413,266.3486239,523.4495413
258,264,0.884617292,87.75,852.1181403,1006.867974,yes,851.4545455,1006.10101,852.5529412,1006.470588
275,275,0.864449708,111,941.7747748,910.0810811,no,941.7747748,910.0810811,941.7747748,910.0810811
286,286,0.940882348,121,248.0247934,108.7768595,no,248.0247934,108.7768595,248.0247934,108.7768595
288,310,0.658052601,127,1042.767965,799.8317918,yes,1040.762431,868.0718232,1044.414286,745.5714286
289,289,0.930782851,90,152.4555556,1090.311111,no,152.4555556,1090.311111,152.4555556,1090.311111
294,294,0.664247126,156,696.4358974,1144.198718,no,696.4358974,1144.198718,696.4358974,1144.198718
301,305,0.390944546,172.6,878.3501662,260.7638124,yes,878.491018,267.3113772,877.4021739,255.0815217
303,303,0.963068778,99,677.5959596,590.3333333,no,677.5959596,590.3333333,677.5959596,590.3333333
305,305,0.859656165,118,267.3220339,524.8559322,no,267.3220339,524.8559322,267.3220339,524.8559322
307,307,0.828552797,112,556.1875,617.2321429,no,556.1875,617.2321429,556.1875,617.2321429
307,308,0.8516701,97,943.9863396,908.5070505,yes,944.777027,910.4054054,943.1956522,906.6086957
311,312,0.65350226,139,572.3782744,365.8672037,no,572.7027027,365.6959459,572.0538462,366.0384615
312,312,0.79427864,105,762.1428571,407.2380952,no,762.1428571,407.2380952,762.1428571,407.2380952
318,318,0.571297421,104.5,126.8,889.3,no,126.8,889.3,126.8,889.3
324,425,0.480538501,180.68,245.72535,1159.192698,yes,245.1010638,1249.446809,246.1728395,1066.32716
326,326,0.464281299,103.5,126.4545455,884.5454545,no,126.4545455,884.5454545,126.4545455,884.5454545
330,330,0.677767652,120,161.6666667,872.6833333,no,161.6666667,872.6833333,161.6666667,872.6833333
330,337,0.823420649,95.75,335.6027717,935.5664548,yes,336.0075188,933.6541353,334.3928571,936.0535714
334,334,0.96850867,106,248,121.990566,no,248,121.990566,248,121.990566
337,337,0.90429048,95,810.8421053,741.6105263,no,810.8421053,741.6105263,810.8421053,741.6105263
339,340,0.749647216,145,160.6310565,872.871383,yes,159.797546,873.4907975,161.4645669,872.2519685
341,345,0.461141539,149.2,671.1954078,1135.164307,yes,671.4362416,1143.442953,670.6014493,1128.76087
341,341,0.6540442,177,806.9774011,742.0338983,no,806.9774011,742.0338983,806.9774011,742.0338983
343,343,0.913091646,212,883.9198113,1204.971698,no,883.9198113,1204.971698,883.9198113,1204.971698
346,347,0.755898261,165,159.9757576,873.530303,no,160.1090909,873.5030303,159.8424242,873.5575758
347,347,0.826363387,106,553.754717,616.7641509,no,553.754717,616.7641509,553.754717,616.7641509
348,348,0.946209767,103,265.8932039,1320.951456,no,265.8932039,1320.951456,265.8932039,1320.951456
359,359,0.711069024,149,160.7651007,872.5503356,no,160.7651007,872.5503356,160.7651007,872.5503356
361,361,0.461336968,103,356.6504854,442.9805825,no,356.6504854,442.9805825,356.6504854,442.9805825
363,372,0.694075436,160.1,305.758842,383.6699792,no,306.1208791,383.8131868,305.9585799,383.2248521
370,373,0.735118378,161,160.031133,873.3127389,no,160.1592357,873.0254777,159.9030303,873.6
377,385,0.754008322,153.4,160.2401428,872.7590553,no,160.9104478,872.0746269,159.7393939,872.8606061
381,381,0.789856559,90,257.9222222,143.3333333,no,257.9222222,143.3333333,257.9222222,143.3333333
386,386,0.709693503,98,519.8163265,153.5918367,no,519.8163265,153.5918367,519.8163265,153.5918367
386,391,0.84781406,98,973.1529491,696.6259346,yes,973.7821782,697.6336634,972.8703704,696.4074074
387,390,0.728133137,78.5,617.968254,258.1759259,no,618.2222222,256.3518519,617.7142857,260
390,403,0.732521814,154.625,160.3701319,872.2152784,yes,160.3660131,872.3594771,160.971223,871.5539568
390,390,0.916780403,93,157.0967742,1041.580645,no,157.0967742,1041.580645,157.0967742,1041.580645
397,397,0.559447844,252,104.3611111,38.41666667,no,104.3611111,38.41666667,104.3611111,38.41666667
398,402,0.633004253,177.4,972.2126286,1259.364181,yes,971.7923497,1262.961749,973.1481481,1256.645503
403,403,0.759224711,141,141.8297872,157.5602837,no,141.8297872,157.5602837,141.8297872,157.5602837
408,408,0.738943264,197,513.5482234,126.1116751,no,513.5482234,126.1116751,513.5482234,126.1116751
409,415,0.689379882,153,160.5150959,871.7259218,yes,160.9928058,871.3453237,160.3397436,871.6923077
412,412,0.683509726,103,723.368932,755.2912621,no,723.368932,755.2912621,723.368932,755.2912621
412,413,0.689065154,144,944.8328627,1017.755404,no,944.7923077,1017.953846,944.8734177,1017.556962
415,415,0.491911402,181,243.2154696,1088.906077,no,243.2154696,1088.906077,243.2154696,1088.906077
421,422,0.632282427,164,160.4474548,871.1920436,no,160.1091954,871.4425287,160.7857143,870.9415584
423,424,0.962432344,155.5,893.8802408,1152.933084,no,893.7878788,1152.975758,893.9726027,1152.890411
427,432,0.68956432,147.3333333,160.9022185,870.8935619,no,160.7346939,870.9659864,160.8503401,870.7755102
427,428,0.845535125,180.5,946.2864873,1014.15453,no,945.8484848,1014.212121,946.7244898,1014.096939
436,437,0.564960489,175,160.4948464,871.0554792,no,160.6946108,870.7065868,160.295082,871.4043716
441,443,0.479732007,169.6666667,160.5287293,870.2576073,no,160.3785311,870.4745763,160.8509317,870
447,452,0.588247177,201.5,159.6070304,869.4565054,no,160.1555556,869.35,159.2877358,869.2735849
454,908,0.748668996,190.324826,978.9541582,158.7942117,yes,977.027027,174.6756757,977.8571429,151.8928571
462,501,0.536584072,203.1666667,159.7102633,868.3694971,yes,159.5333333,868.9641026,159.0947368,866.6315789
464,465,0.569012943,132.5,503.8228517,1177.056393,yes,503.4662162,1179.574324,504.1794872,1174.538462
464,464,0.920652282,101,894.3663366,1157.930693,no,894.3663366,1157.930693,894.3663366,1157.930693
471,471,0.914695869,133,971.075188,1036.112782,no,971.075188,1036.112782,971.075188,1036.112782
476,479,0.696850425,104,943.0737179,907.1666667,yes,943.8397436,909.1217949,942.3076923,905.2115385
477,477,0.893687522,114,564.0263158,871.8245614,no,564.0263158,871.8245614,564.0263158,871.8245614
481,481,0.869545254,128,257.2421875,871.9375,no,257.2421875,871.9375,257.2421875,871.9375
482,482,0.689013932,133,807.3609023,742.9473684,no,807.3609023,742.9473684,807.3609023,742.9473684
485,485,0.539361472,149,236.1812081,1229.409396,no,236.1812081,1229.409396,236.1812081,1229.409396
488,488,0.579284684,99,378.7474747,1123.282828,no,378.7474747,1123.282828,378.7474747,1123.282828
490,494,0.903001711,69.66666667,893.6842172,241.4394963,no,893.2708333,240.1354167,894,242.3103448
499,499,0.776243173,145,343.7448276,457.5586207,no,343.7448276,457.5586207,343.7448276,457.5586207
505,505,0.453308625,215,157.2837209,864.5767442,no,157.2837209,864.5767442,157.2837209,864.5767442
507,507,0.818095039,90,856.8666667,971.0888889,no,856.8666667,971.0888889,856.8666667,971.0888889
509,517,0.538092727,215.4,157.2277456,861.1202388,yes,157.3461538,863.5192308,157.2621359,857.8398058
511,511,0.770111251,98,379.0510204,1122.653061,no,379.0510204,1122.653061,379.0510204,1122.653061
513,514,0.710316565,74,573.6994253,1189.438123,yes,573.9333333,1191.755556,573.4655172,1187.12069
517,517,0.578158594,158,938.3797468,640.1265823,no,938.3797468,640.1265823,938.3797468,640.1265823
520,520,0.899103486,106,808.1981132,741.990566,no,808.1981132,741.990566,808.1981132,741.990566
522,522,0.889618647,173,970.6473988,1035.098266,no,970.6473988,1035.098266,970.6473988,1035.098266
523,523,0.727161443,136,158.7941176,856.8455882,no,158.7941176,856.8455882,158.7941176,856.8455882
535,540,0.738800411,139.25,159.4643325,855.1559556,no,159.2361111,855.5763889,159.696,854.488
539,540,0.890676444,92,120.0531189,141.6147661,no,120.4351852,142.1111111,119.6710526,141.1184211
539,539,0.8982182,101,932.9108911,1290.049505,no,932.9108911,1290.049505,932.9108911,1290.049505
541,541,0.847729407,98,83.17346939,1144.010204,no,83.17346939,1144.010204,83.17346939,1144.010204
541,541,0.59559271,114,268.9210526,455.245614,no,268.9210526,455.245614,268.9210526,455.245614
544,545,0.765137664,124.5,160.10766,853.7229476,no,159.7615385,853.6307692,160.4537815,853.8151261
544,544,0.805948834,98,554.6836735,616.7040816,no,554.6836735,616.7040816,554.6836735,616.7040816
545,545,0.826370486,106,84.02830189,1126.811321,no,84.02830189,1126.811321,84.02830189,1126.811321
545,545,0.851098453,91,518.6373626,152.9450549,no,518.6373626,152.9450549,518.6373626,152.9450549
548,551,0.42085605,189.25,24.43781201,228.0086908,yes,24.12162162,228.7432432,25.20909091,227.2772727
550,550,0.805713564,112,159.9107143,853.3392857,no,159.9107143,853.3392857,159.9107143,853.3392857
556,556,0.697312822,150,159.94,852.7466667,no,159.94,852.7466667,159.94,852.7466667
560,560,0.847511229,172,127.372093,888.9418605,no,127.372093,888.9418605,127.372093,888.9418605
